Video_Id,Tittle,Description,Name,Comment,Comment_Id,Time,Likes,Reply_Count,Label,LengthComment,cleanTittle,cleanComment,countUrl,WhiteSpacenum,StopwordRatio,WorldDuplicateRatio,CountEmoji,CountNonAscii,CountUpperLetters
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Nurul Huda,"mrinding gaes ,andovi terkeren",UgyyKBUVMYMc7oGG_1l4AaABAg,2019-04-09 12:26:08,0,0,legitimate,4,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,mrinding gaes andovi terkeren,0,3,0.0,0.034482758620689655,0,0,0
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Gaming berMAKNA,Pinter juga pak prabowo kw2,UgwaKh_K6uN0l6KA_-t4AaABAg.9AviONFs-zK9AvjHUZPzz2,2020-07-10 09:32:11,1,0,legitimate,5,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,pinter pak prabowo kw2,0,4,0.2,0.037037037037037035,0,0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Çhndr Skuyy,"yang ngulang""siapa ni,keren banget gila EPIC!!!!!!",UgwPrb2w8cc7dbDqrcB4AaABAg,2019-04-10 11:27:32,0,0,legitimate,6,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,ngulangsiapa nikeren banget gila epic,0,5,0.16666666666666666,0.023809523809523808,0,0,4
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Lintang Hikaru,"@Gloriaa~ jelas2 bilang jangan salahin bts, menurut gue malah bts gak salah ya fans indo aja yang nontonin terus sampe dia trending terus akhirnya idolnya yang disalahin, eh fansnya gak terima, udala kalo emg pingin streaming bts streaming aja sana gue cuman ngajak streaming ini kok",Ugy224SU8Fme1tc0UOt4AaABAg.8tgyx82OCew8thUvBUZQDT,2019-04-14 11:23:28,1,0,legitimate,46,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,@gloriaa jelas2 bilang jangan salahin bts gue malah bts gak salah fans indo aja nontonin terus sampe trending terus akhirnya idolnya disalahin eh fansnya gak terima udala kalo emg pingin streaming bts streaming aja sana gue cuman ngajak streaming kok,0,45,0.10869565217391304,0.002882967118591242,0,0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,zulfikri 31,Rap battle kan dari luar negeri .mendingan pantun aja wowkowks,UgzO4B0eMBd2GzwXw194AaABAg,2019-04-09 03:56:06,0,0,legitimate,10,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,rap battle kan luar negeri mendingan pantun aja wowkowks,0,9,0.1,0.01639344262295082,0,0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Anggi Prihatmi,keren anjir,Ugwx74OtTd3ptswRhj54AaABAg,2019-04-09 10:20:44,0,0,legitimate,2,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,keren anjir,0,1,0.0,0.09090909090909091,0,0,0
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,RES FAST,Siapa yg nonton 2020 like,UgzhkA0g2R5bkNGxafV4AaABAg,2020-07-16 14:08:40,0,0,legitimate,5,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,siapa yg nonton 2020 like,0,4,0.0,0.04,0,0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Muhammad Rafif Azhar,Ada yang nonton 2020,UgwCtcc0Pwu0B-9kgHl4AaABAg,2020-01-30 10:55:45,0,0,legitimate,4,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,nonton 2020,0,3,0.5,0.05,0,0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Ode Arya Ibrahim,Wajib trending,UgyArUwOumQs9NNJbPR4AaABAg,2019-04-08 14:09:31,0,0,legitimate,2,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,wajib trending,0,1,0.0,0.07142857142857142,0,0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Nexthetic,Yg dukung nurhadi aldo salto belakang dong,UgyOO8_XHgCOIcmpC_54AaABAg,2019-04-08 16:37:12,0,0,legitimate,7,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,yg dukung nurhadi aldo salto belakang dong,0,6,0.0,0.023809523809523808,0,0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Jiiichan_,Masih w ulang wkwkkwk mantep ayink,UgyGHqg7GT1iCmeJHPN4AaABAg,2019-07-05 07:39:00,0,0,legitimate,6,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,w ulang wkwkkwk mantep ayink,0,5,0.16666666666666666,0.029411764705882353,0,0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Prima Chistofer,"Ikan teri, ikan paus, ikan kont*l wkwkwkw",Ugz6cxZJL8VeQh_xgH94AaABAg,2021-05-10 04:23:47,0,0,legitimate,7,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,ikan teri ikan paus ikan kontl wkwkwkw,0,6,0.0,0.018796992481203006,0,0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,asrina nurmadhani,Keren bgt. Good job.,Ugzwhv3T3taSGdH46_54AaABAg,2019-04-09 06:30:19,0,0,legitimate,4,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,keren bgt good job,0,3,0.0,0.05555555555555555,0,0,2
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,marga harjadiputra,"Kerenn... hehehe tapi 
Ga seru ga ada young lex..",UgxHFUjnufVprDcRVYN4AaABAg,2019-04-10 04:48:52,0,0,legitimate,9,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,kerenn hehehe ga seru ga young lex,0,8,0.2222222222222222,0.020671834625323,0,0,2
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Nara Matsuhina,Ikan kontol..,UgwEp8x-E62BEaIAtDx4AaABAg,2019-04-15 17:44:36,0,0,legitimate,2,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,ikan kontol,0,1,0.0,0.09090909090909091,0,0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,topeng team,Yang nonton 2021 siapa nih,UgzLdKwDAOecgz_wb5x4AaABAg,2020-04-23 21:30:46,0,0,legitimate,5,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,nonton 2021 siapa nih,0,4,0.2,0.038461538461538464,0,0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Diva Aurellia,PRRABOWOOOO,UgzhCnk_Y-Alsp6cR1V4AaABAg,2019-04-09 06:44:16,0,0,legitimate,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,prrabowoooo,0,0,0.0,0.09090909090909091,0,0,11
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Ranz Kzle,Presiden kok coba2😂,UgyXajWO9NTcV2CgxxV4AaABAg.8tZGBh4i2AO8tZa91ExTmA,2019-04-11 00:24:45,0,0,legitimate,3,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,presiden kok coba2😂,0,2,0.0,0.05555555555555555,1,1,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Sinulingga Area,GGWP,UgxZ_UJsvffOFZUzNX54AaABAg,2019-04-08 16:37:30,0,0,legitimate,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,ggwp,0,0,0.0,0.25,0,0,4
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,M Bima Rizki Mahesa,Males sama anak kecil anjir,UgytBqbQ8Jk1o-aYYFV4AaABAg,2019-04-11 03:45:06,0,0,legitimate,5,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,males sama anak kecil anjir,0,4,0.0,0.037037037037037035,0,0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Evankhell,"Ahh ttep epic, berapa kalipun di putar",Ugwtz0NNEopcxQ1ufNd4AaABAg,2020-08-14 15:50:11,0,0,legitimate,7,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,ahh ttep epic berapa kalipun putar,0,6,0.14285714285714285,0.02702702702702703,0,0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,A medic who suffers from more than 100 backstabs,3:05 lagi megang es krim cornet*o wkkwkw,UgxLaTR7WUWiQwXYbjx4AaABAg,2019-04-11 10:26:17,0,0,legitimate,7,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,305 megang es krim corneto wkkwkw,0,6,0.14285714285714285,0.02631578947368421,0,0,0
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,enrico imm,pantun battle😂😂,UgyFg3XyL6Q8semgsxx4AaABAg,2019-04-10 07:42:12,0,0,legitimate,2,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,pantun battle😂😂,0,1,0.0,0.07692307692307693,2,2,0
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,CEN Gaming,Apa cuma gw yg nonton di tahun 2021,Ugz7AjyMew_snaglVEp4AaABAg,2021-03-26 06:18:30,0,0,legitimate,8,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,apa cuma gw yg nonton tahun 2021,0,7,0.125,0.02857142857142857,0,0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Adi Junaidi Rachman,Keren asli mantul... Pantes buat trending nomor 1 video yang kaya gini.,UgzmTbmkO0zxS8TzjAZ4AaABAg,2019-04-10 09:37:09,139,1,legitimate,12,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,keren asli mantul pantes buat trending nomor 1 video kaya gini,0,11,0.08333333333333333,0.014925373134328358,0,0,2
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,M. Hafiz,"Yang mau belajar ngerap nih aku kasih saran
2:14 kecepatan 0,5x",UgwlhF4igLsayejwdFF4AaABAg,2019-04-20 12:29:11,0,0,legitimate,11,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,mau belajar ngerap nih aku kasih saran 214 kecepatan 05x,0,10,0.09090909090909091,0.01639344262295082,0,0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,laode jamil,2:26 mantap rapnya,UgxxYwxgK1nIQ727_Y14AaABAg,2019-04-25 22:17:48,0,0,legitimate,3,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,226 mantap rapnya,0,2,0.0,0.058823529411764705,0,0,0
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Arif Yulianto,4:46 pemain Mobile Legend?,UgwUnYNlBjtaUJ2KYdx4AaABAg,2021-08-04 04:57:41,3,2,legitimate,4,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,446 pemain mobile legend,0,3,0.0,0.041666666666666664,0,0,2
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Nazzila Indana,Prabowo menang In Syaa Allah Indonesia adil dan makmur!!!  Aamiin,UgxWKxxF4AL54wnyXpJ4AaABAg,2019-04-08 13:00:41,9,0,legitimate,10,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,prabowo menang in syaa allah indonesia adil makmur aamiin,0,9,0.1,0.01639344262295082,0,0,6
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Gerardus Erico,""" Hatta , apakah perjuangan kita sia sia ? """,UgzdnXW2PvQ8azzYBJR4AaABAg,2019-04-10 07:05:48,0,0,legitimate,10,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,hatta perjuangan sia sia,0,9,0.3333333333333333,0.021929824561403508,0,0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Firdan Nur Ramadjan,Coba lu cepetin deh jadi 1.5 dijamin enak,UgzU_uPyaAvyF2Rv6HR4AaABAg,2019-04-08 23:42:42,0,0,legitimate,8,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,coba lu cepetin deh jadi 15 dijamin enak,0,7,0.0,0.025,0,0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Risyalawat Permata N,🔥🔥🔥🔥,Ugy1-mg21MDGIa4HNjx4AaABAg,2019-04-10 02:44:28,0,0,legitimate,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,🔥🔥🔥🔥,0,0,0.0,1.0,4,4,0
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,M Aris Maulana,SapA!! UDh nOntn 10 Kali Like Skuyy!! ;),Ugw08cTkmnKnbxmVvRl4AaABAg,2019-04-12 06:15:08,0,0,legitimate,8,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,sapa udh nontn 10 kali like skuyy,0,7,0.0,0.029411764705882353,0,0,8
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Namaku Hafidh,Jangan cuma bicara tapi buktikan . Jangan percaya hoax,UgxqaAZiexaZbPuQfet4AaABAg.8td0U4mDcJ58tdlS04XRo3,2019-04-13 00:39:40,0,0,legitimate,9,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,jangan cuma bicara buktikan jangan percaya hoax,0,8,0.125,0.016826923076923076,0,0,2
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,yuanzi,2:00,UgyQmx_kWhAqdHKCk6B4AaABAg,2019-04-12 10:53:53,0,0,legitimate,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,200,0,0,0.0,0.3333333333333333,0,0,0
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Devias Himawan,awalnya nontonkarna ada coki muslim. ternyata emangg berkelas sekali anda,UgwlhbAGYGXckJdgXvB4AaABAg,2019-04-09 13:27:49,0,0,legitimate,10,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,awalnya nontonkarna coki muslim ternyata emangg berkelas sekali,0,9,0.2,0.013888888888888888,0,0,0
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,nyiel nyiel,@Muhammad Ridho Aldino iya betul itu,UgyEYK3cxlXxkTq7wBN4AaABAg.8tytA9q_4ft8u03rp5GkUR,2019-04-22 01:51:53,1,0,legitimate,6,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,@muhammad ridho aldino iya betul,0,5,0.16666666666666666,0.027777777777777776,0,0,3
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Trycia Najoan,EPIC bangettttt 🔥🔥🔥🔥🔥,Ugya8T9D_dkZhBl6qyV4AaABAg,2019-04-08 14:00:36,0,0,legitimate,3,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,epic bangettttt 🔥🔥🔥🔥🔥,0,2,0.0,0.0625,5,5,4
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Bawisena,"Grup whatsapp keluarga bener bgt, hahahaha",UgzgvAAlm7nHBznRkLp4AaABAg,2019-04-11 22:11:10,0,0,legitimate,6,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,grup whatsapp keluarga bener bgt hahahaha,0,5,0.0,0.024390243902439025,0,0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Arie Sudini,Sudah 17x diulang. Tapi Tetap masih merinding . Mantap Brtohers dalopes,UgxcOalfxFZxCRN7gYB4AaABAg,2019-04-15 15:48:28,1,0,legitimate,11,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,17x diulang tetap merinding mantap brtohers dalopes,0,10,0.3,0.014705882352941176,0,0,5
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,asiyahfathi_,Ga usah ngehina k-poppers juga_-,Ugwe2RR4BcN6KTiGFjN4AaABAg,2019-04-13 12:54:26,0,0,legitimate,5,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,ga usah ngehina kpoppers juga_,0,4,0.0,0.03333333333333333,0,0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Arfin Qurniawan,ini nama instrumental nya apa?,UgyR4lxSrOVX7xt0o_54AaABAg,2019-04-14 12:32:04,0,0,legitimate,5,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,nama instrumental nya apa,0,4,0.2,0.034482758620689655,0,0,0
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Tekan Subscribe,"udah jelas bnget dsni hrus pilih siapa
Insyallah......170419",Ugy-0R5Y5uDBg-_m_PN4AaABAg,2019-04-13 00:52:27,10,0,legitimate,8,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,udah jelas bnget dsni hrus pilih siapa insyallah170419,0,7,0.0,0.018518518518518517,0,0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,1PA31_ Dyah Ajeng Jati Pamungkas,MANTULLLLL 😂😂👍👍👍👍,Ugx70I53dr_FGCHib0R4AaABAg,2019-04-08 15:06:42,0,0,legitimate,2,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,mantulllll 😂😂👍👍👍👍,0,1,0.0,0.09090909090909091,6,6,10
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,derry rismi efendi,Ini baru karyaa 👏🏽👏🏽👏🏽,UgxkfNBb1ImYWprQKJJ4AaABAg,2019-04-08 16:48:06,0,0,legitimate,4,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,baru karyaa 👏🏽👏🏽👏🏽,0,3,0.25,0.0625,3,6,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Albas syukur,Mantull lucu😂,UgwED00dOZH_PU_NsEt4AaABAg,2019-04-11 02:22:58,0,0,legitimate,2,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,mantull lucu😂,0,1,0.0,0.08333333333333333,1,1,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Andi,2 juli 2020 nntn wkwk,UgwrG5x7055WqmjFlD14AaABAg,2020-07-02 04:14:46,1,1,legitimate,5,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,2 juli 2020 nntn wkwk,0,4,0.0,0.047619047619047616,0,0,0
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Farkhan Orieza,"Siapapun presidennya kita tetap bersatu 

MERDEKA!!",UgyzHR4wJTpmdPoEO0l4AaABAg,2019-04-09 12:25:04,0,0,legitimate,6,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,siapapun presidennya tetap bersatu merdeka,0,5,0.16666666666666666,0.02127659574468085,0,0,8
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Kevin Han韓含偉,Wkkwwk sipp,UgyjaRCI6XO2Yb-rkLt4AaABAg.8tTYxeUnyNp8tTZevTjD-C,2019-04-08 16:16:20,0,0,legitimate,2,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,wkkwwk sipp,0,1,0.0,0.09090909090909091,0,0,1
