Name,Comment,Time,Likes,Reply Count,Label
Bella Eka Priyono,Bukannya kebalik tuh yang omong kosong janji palsu itu si Joko dan sirup???,2019-04-13T19:10:00Z,1,,ham
download shalawat,👍👍👍👍👍,2019-04-13T18:52:25Z,0,0,ham
N. Prananda,"02 bawa RRC sebagai contoh, Kok ngk di bahas koruptor di hukum mati spt di RRC??",2019-04-13T18:52:13Z,15,15,ham
N. Prananda,@Day musik trus apa juga masalah kamu?? datang bulan kah??? ngk senang ngk usah comment pret.,2019-04-16T16:42:12Z,0,,ham
Day musik,"@N. Prananda terus apa masalah kmu.
Kmu dukung jokowi?",2019-04-15T12:55:44Z,0,,ham
N. Prananda,@Day musik hukum penjara masa hukumnya lebih pendek dari maling ayam. Kalau hukum mati bisa membuat para koruptor jera why not??,2019-04-15T12:01:24Z,0,,ham
Day musik,@N. Prananda sebelum jadi koruptor dia juga berkerja kan.kan di di hukum juga di penjara. Apa hanya dengan membunuh koruptor itu kita puas.?,2019-04-14T20:04:15Z,0,,ham
N. Prananda,@Day musik mantan koruptor di kasih dana pensiun itu toleransi yah :),2019-04-14T18:20:52Z,0,,ham
Wintan kan,Ham woy... Dia pemimpin Indonesia woy,2019-04-14T07:02:07Z,0,,ham
Samuel Kurniawan,"@indra 881 ya saya pribadi sih jg percaya pasti ada dalang dibalik semua ini, saya jg yg penting siapapun yg terpilih nantinya, bisa membuat suasana NKRI semakin adem dan semua nilai pancasila ditegakkan, soalnya kita ini negara yg paling toleran di dunia jgn sampe kebanggaan kita karena beragam hancur karena segelintir kepentingan org.",2019-04-13T21:38:35Z,1,,ham
indra 881,"@Samuel Kurniawan oiya bro kayaknya perlu gw tambahin, kenapa akhir-akhir ini timbul lagi isu etnisitas. Ada beberapa faktor yg perlu kita tau, yg pertama, kasus pekerja kasar impor dari Cina, yg mana menutup peluang kerja bagi buruh lokal. Kedua, memang ada provokator yg saling ga suka antar etnis, dan ini bukan cuma dari pribumi aja, tapi gw beberapa kali nemu akun² WNI keturunan yg menjelek²kan pribumi. Intinya sama lah ya mereka sama² provokator yg harus kita hindari tulisan² & ucapan² mereka.

Jangan kan antara WNI keturunan luar, sesama etnis pribumi pun banyak gw temuin provokator² yg entah dari mana rasa benci mereka selalu menebar provokasi agar ada yg mengikuti cara berpikir mereka & menularkan kebencian ke masyarakat luas. Intinya, kita harus benar² kritis terhadap isu etnis atau isu apa pun apalagi itu yg berbau provokasi.

Andaikan 02 terpilih, gw rasa ga mungkin ada penindasan terhadap etnis keturunan. Karena di pihak 02 pun banyak tokoh² dari berbagai etnis keturunan khususnya etnis Tionghoa.",2019-04-13T21:33:53Z,1,,ham
indra 881,"@Samuel Kurniawan iya bro paham, gw jg punya tmn keturunan Chinese, India, sama Arab & kita ga pernah ada masalah untuk hal perbedaan, paling cuma masalah afk & korek ilang doang.
Jadi Soe Hoek Gie kedua bro yg jadi awal etnis Tionghoa yg bisa mengurangi sentimen turun temurun itu.
Coba baca juga sejarah sentimen pribumi terhadap keturunan Tionghoa, kenapa bisa terjadi, seperti apa awal mulanya, & solusi apa aja yg bisa diaplikasikan. Lambat laun sentimen itu bakal hilang jika semua pihak bisa menempatkan dirinya masing-masing & beradaptasi dgn baik di lingkungannya. Karena seperti yg kita tau, kebanyakan etnis Tionghoa keturunan mereka membentuk cluster sosial sehingga kesalahpahaman semakin membesar.",2019-04-13T21:16:38Z,1,,ham
Samuel Kurniawan,"@indra 881 gpp bro jgn minta maaf, gw cuma berbagi cerita aja ✌️",2019-04-13T21:04:58Z,0,,ham
Day musik,"Bawa RRC cara bangkitnya.
Bukan cara hukumannya.
Indonesia tu bangsa yg toleransi.",2019-04-13T21:04:26Z,0,,ham
indra 881,"@Samuel Kurniawan maaf bosque,,, gw ga pernah diskriminatif sama WNI keturunan dari apapun selama dia punya jiwa nasionalis. Malah gw bangga²in mereka. Yg gw permasahin WNI baik itu dari keturunan ataupun asli pribumi tapi mengagung²kan negara lain atau berpihak k negara lain & tidak menjunjung gotong royong antar sesama anak bangsa. Mereka pengkhianat bangsa yg harus dimusnahkan.",2019-04-13T20:33:38Z,2,,ham
Samuel Kurniawan,"Lucunya junjungannya bawa2 rrc, tapi pendukungnya masih banyak yg diskriminasi sama org keturunan tionghoa yg lahir dan besar di NKRI, benar2 aneh yg ngaku mayoritas ini, katanya ""KEADILAN SOSIAL BAGI SELURUH RAKYAT INDONESIA"" nyatanya saya yg minoritas masih sering diserang 😆Lucunya pendukung nasi bungkus.",2019-04-13T20:24:46Z,1,,ham
Dimas Nur Aziz,@indra 881 maklum cuman sekolam,2019-04-13T20:22:49Z,2,,ham
indra 881,soalnya temanya tentang perekonomian bong bukan tentang penegakan hukum.,2019-04-13T19:48:40Z,4,,ham
HERI KUSMAWAN,"PRABOWO SANDI HEBAT,,,YUK NNTI KE TPS TUSUK PRABOWO SANDI 02 👆..",2019-04-13T18:51:28Z,2,0,ham
HERI KUSMAWAN,"PRABOWO SANDI HEBAT,,,YUK NNTI KE TPS TUSUK PRABOWO SANDI 02 👆",2019-04-13T18:51:05Z,4,0,ham
Bella Eka Priyono,Itu makrup amin sbg apa ya??,2019-04-13T18:50:55Z,1,4,ham
clara az,Pajangan..,2019-04-13T21:00:20Z,0,,ham
Jamilah Winarti,Jimat,2019-04-13T19:52:44Z,0,,ham
Alfian Praset,Kakek legend,2019-04-13T19:25:49Z,0,,ham
clara az,Hihihi,2019-04-13T19:20:56Z,0,,ham
Fahry Alw,02 setuju 01 dua periode dari awal pembukaan debat !!!....,2019-04-13T18:50:22Z,0,0,ham
Dicky Yanuar,Dr debat ini kita tahu mana yg berbicara berbobot dan berbicara ngambang !,2019-04-13T18:50:14Z,1,0,ham
Yolanda Aryanti,Palingan yg kartu² berlaku buat jakarta doang -_- kaya yg udah².,2019-04-13T18:50:13Z,11,3,ham
Ammar No Limits,Nanti juga hangus dengan sendiri nya tuh kartu ga jls,2019-04-13T20:16:34Z,0,,ham
Dedi Agustira,kartu merah,2019-04-13T18:56:58Z,0,,ham
Mas Prass,Tul bangett buk...👆👆👆,2019-04-13T18:53:21Z,0,,ham
Hartono chanel 01.,pak jokowi..lanjutkan pak..ini hanya debat.tak perlu gentar aq tetap pilih kamu pak jokowi..indonesia maju..allahuakbar..,2019-04-13T18:49:50Z,0,0,ham
Muhammad Ahdan Azzikri Balqis natasya A,Paslon 2 kaya lagi ulangan yaaa ... Wkwkwk,2019-04-13T18:49:48Z,1,0,ham
zul qurnain,"Sandi cuma ngurusin 1, 2 org yg merasa kurang beruntung. Tpi jkwi ngurusin jutaan orang beda kelasnya.",2019-04-13T18:49:27Z,1,0,ham
shoffan warda,Tetep Jokowi,2019-04-13T18:47:24Z,3,0,ham
Heny Hyun,Malu aku kalo jadi AHY dan partai pendukungnya 😢,2019-04-13T18:47:09Z,26,18,ham
Heny Hyun,"Harusnya nggak usah menyalahkan siapa2 doang, dan saya nggak memuja siapapun. Saya netral, hanya saja saya menyayangkan sikap 02 yang selalu "" menyalahkan si A si B, menyalahkan namun tanpa memberi solusi yang baik untuk kedepannya """,2019-04-14T09:59:02Z,0,,ham
Wintan kan,@Heny Hyun mau Jokowi yang di salah kan?? Apa bukan Mega?? Udah lah... Kondisi dimana pertumbuhan ekonomi Indonesia biasa aja... Tapi di puja2??,2019-04-14T09:26:25Z,0,,ham
Heny Hyun,@Agung secara nggak langsung 02 mengakui itu mas hehe,2019-04-14T09:08:22Z,0,,ham
Heny Hyun,"@Wintan kan bagus kalo memang seperti itu, harusnya capres 02 nggak menyalahkan presiden2 sebelumnya toh",2019-04-14T09:02:35Z,0,,ham
Heny Hyun,"@Ika Mayasari saya santai kok , cuma ngeliat ekspresi AHY aja kayaknya gimana gitu, antara kasian dan seperti dipermalukan secara tidak langsung",2019-04-14T09:01:20Z,0,,ham
Heny Hyun,"@Dimas Nur Aziz coba masnya liat di video 3:21:00 sampai 3:21:37 saat capres 02 bilang "" ini adalah kesalahan presiden2 sebelumnya """,2019-04-14T08:59:51Z,0,,ham
Agung,Berarti buka jokowi dong kle SBY dalangnya kan jokowi gak salah kata Prabowo makin mantap 01,2019-04-14T08:16:55Z,0,,ham
Wintan kan,@Diwuc Alberich partai Golkar woy.. Satya Novanto dan cs,2019-04-14T07:42:39Z,0,,ham
Diwuc Alberich,"Yak disini pada belain SBY...
giliran pas topiknya soal kartu e-ktp, baru deh ''e-ktp kan d mulai dari jaman sby, ya yg salah rezim sby yg memulai korup'' 😂",2019-04-14T07:08:20Z,0,,ham
Wintan kan,SBY memperbaiki pendidikan woy... BPJS pun pelopor di era SBY woy,2019-04-14T06:59:47Z,0,,ham
Meyra Nabila Official,2,2019-04-14T06:55:25Z,1,,ham
Simon Tumanggor,1,2019-04-14T05:51:55Z,0,,ham
Haka disit,1,2019-04-14T01:32:32Z,1,,ham
Meyra Nabila Official,Tukang goreng ya,2019-04-14T00:00:20Z,0,,ham
Ika Mayasari,Santai aj mba..sebelum nyaa jokowi emang cuman pak sby..nyindir yg jual2 loh lebih pas,2019-04-13T23:39:13Z,1,,ham
Blue White,Timestamp please,2019-04-13T22:49:33Z,0,,ham
Elias Adiwibowo,@Dimas Nur Aziz ga nyimak ya,2019-04-13T20:49:27Z,0,,ham
Dimas Nur Aziz,Knp emang mba?,2019-04-13T20:19:38Z,1,,ham
Suci H,"Nyantai ajalah jangan terlalu serius, yang penting dan berusaha dengan segala cara agar 02 meraup suara lebih banyak, hasilnya ya tawakal aja kita serahkan nanti, karena udah ada ketentuan dari atas, kita yang penting berusaha",2019-04-13T18:45:33Z,1,0,ham
KULIAH AKAL SEHAT,Ada yg tau alasan panelis-panelis itu di pilih?,2019-04-13T18:44:23Z,0,0,ham
wawan Setiawan,Pak bowo semua orang di salahku 😀😀😀 membeda kan membangun kemikisina 40 tahu bukan 5 tahu ke susah kak bowo 🤣🤣🤣🤣 gak jelas pak bowo,2019-04-13T18:43:19Z,13,0,ham
recha andriyani,2,2019-04-13T18:42:42Z,12,0,ham
Bang Ju'i,Kita do'akan agar pak Jokowi-Amin slalu diberikan kesehatan agar dpt mengemban amanah demi bangsa Indonesia makin maju. Monggo pak de dilanjut.,2019-04-13T18:42:09Z,32,5,ham
Bella Eka Priyono,Ganti,2019-04-15T07:56:07Z,0,,ham
Rinatroip Troip,Ganti,2019-04-13T22:06:25Z,0,,ham
Ayis Ajegile,Aamiin,2019-04-13T20:56:16Z,1,,ham
Zaelani hak e,Ganti,2019-04-13T20:51:35Z,0,,ham
Bella Eka Priyono,Amin saya doakan Jokowi makrup pulkam saja...2019 ganti presiden,2019-04-13T19:08:39Z,0,,ham
chairul anwar kergan,yg rasional programnya  hanya #02 mangka dri itu sy tetap pilih PrabowoSandi,2019-04-13T18:41:13Z,7,3,ham
Histeria Production,Pengucapan UUD 1945 aja salah. (eks aparat loh ya) apalagi nanti jika menjadi presiden wkwkw. negara ini HANCUR . PAKAILAH POLA PIKIR SEHATT BRO,2019-04-13T20:32:05Z,0,,ham
chairul anwar kergan,"@Muhammad Fadil Ardiansyah sudah dg kata rasional itu mewakili penjabaran dg jelas dan itu terbaca hanya bagi orang"" yg berfikir 
kecuali orang dungu yg tdk paham",2019-04-13T20:10:49Z,0,,ham
Muhammad Fadil Ardiansyah,tapi konsepnya nggak dijabarin dengan jelas,2019-04-13T18:48:10Z,0,,ham
Puripurr,"pasti pilih no.1
jawaban selalu to the point, selalu positif, dan realistis dengan keadaan indonesia saat ini.

no 2 selalu nanya balik dan nyalahin no 1, saat di jawab, malah nyalahin orang lain. selalu negatif dengan segalanya. kata2 yg diutarakan bagaikan puisi untuk emak2 tercinta biar hati nya klepek klepek. ooooohhh sembako muraaahhh, ibu2 suka sembako muraaahhhh",2019-04-13T18:39:55Z,7,2,ham
Abdul Haris,iyalah kan cina mau njajah indonesia,2019-04-14T00:56:06Z,0,,ham
Garudea Martha,"Nggak hanya itu, ngomongin negara lainnnnn mulu 😒",2019-04-13T20:51:47Z,0,,ham
Christina Lovica,seneng yah kerukunan semua tokoh agama smua hadir,2019-04-13T18:39:10Z,6,0,ham
JoJa T,"Wowo... WOwo... ngomong aja Plentat Plentut.... kok jadi gugup gitu?  gugup karena kekalahan sudah didepan mata dan memikirkan dana tak terhingga sudah dikucurkan dan toh akhirnya akan menjadi sia2 ?

Pak Jokowi... LANJUTKEN 2 Periode....... Wowo juga sudah mengakui tidak ada kesalahan pak Jokowi.  Dan kita tidak usah meniru Cina, Indonesia punya kemampuan sendiri dan budaya yang lebih kaya dari Cina.",2019-04-13T18:39:09Z,14,6,ham
Herni Herniati,Lu ngga ikutan relawan nyoblos duluan di malaysia?? Lumayan loh duitnya bisa buat beli esemka wkkwkwkw,2019-04-13T23:03:01Z,0,,ham
Park Chaeyoung,01 bangsad akwowkwkwk,2019-04-13T21:20:20Z,0,,ham
Day musik,"Dana ta terhinga😂
Ga bakal dia miskin ko. 😥",2019-04-13T20:56:43Z,0,,ham
Mas Prass,@Syamsull Tabuty hahaha...👆,2019-04-13T18:50:04Z,0,,ham
Syamsull Tabuty,"Tenang bro owiee pasti menang, asalkan curang nya sukses🤣",2019-04-13T18:47:20Z,7,,ham
Wirnawati Gule,Emg lu tuhan..,2019-04-13T18:42:16Z,0,,ham
Cahyoe Diloggo,"Saya lihat bpk prabowo ini selalu menampilkan yg negatif, pesimis, pak prabowo tdk ada strategis yg disampaikan kpd rakyat & tidak ada penawaran program/solusi kedepan spt apa.",2019-04-13T18:38:54Z,1,3,ham
Cahyoe Diloggo,Betullll..jgn memilih pemimpin arogan dan pemarah...wkwk,2019-04-14T11:31:24Z,0,,ham
download shalawat,Jngn terlalu berambisi nnt kalah lagi sakit tauuuuu,2019-04-13T18:49:51Z,0,,ham
Kliwon Penunggangbadai,Awas hati hati sama orang yang berambisi,2019-04-13T18:44:09Z,0,,ham
Resticka Artavania,SALFOK UUD 1145 😂😂,2019-04-13T18:38:22Z,0,0,ham
MARYANA ANA,#02,2019-04-13T18:37:43Z,9,0,ham
MARYANA ANA,2,2019-04-13T18:37:29Z,11,0,ham
Fairy Nhye,"Debat pertama masih prabowo
Debat kedua masih prabowo
Debat ketiga mulai ragu
Debat keempat Bingung
Debat kelima saya lbh yakin ke Pak Jokowi",2019-04-13T18:37:24Z,3,0,ham
Sejuta Subcriber Sejuta Amal,"kbiasaan memotong percakapan orang itu bpn
:D",2019-04-13T18:37:14Z,1,0,ham
bayu,jokowi maju sukses,2019-04-13T18:36:32Z,3,0,ham
Rivany Annisa,"heran.. udah gagal di kartu bpjs yg ujung2nya ngutang di RS, pembuatan ektp di korupsi, malah mau buat 3 kartu lg. kok kyk mundur ke blkg ya..",2019-04-13T18:35:51Z,3,2,ham
Rivany Annisa,dimas cyber Saya mau memprogram diri saya untuk tidak tertipu lagi untuk tidak di janji-janjikan dengan janji palsu lagi,2019-04-14T15:27:25Z,0,,ham
Dimas Ulul Azmi,Emang mbak nya mau buat program apa toh,2019-04-13T19:45:43Z,0,,ham
Risang Mahesa,Ndak obah ndak mamah tep 01,2019-04-13T18:35:24Z,9,0,ham
Zeain Wibowo,Pindah haluan. 👆,2019-04-13T18:33:24Z,3,0,ham
Tasyakania NF,"Yang komen gak perlu terlalu serius, siapapun nanti yang menang gak akan ngurangin harga make up:') tapi setidaknya Indonesia punya perubahan dengan presiden baru😎",2019-04-13T18:32:57Z,29,5,ham
Tasyakania NF,talia meazza ide bagus,2019-04-14T12:06:13Z,0,,ham
talia meazza,Wkwkwkwkk.. Pake sagu terigu aja mpo 😂🤣😂,2019-04-14T03:55:13Z,0,,ham
Tasyakania NF,Ghat Sayy iyaaaa hahaha,2019-04-14T02:04:47Z,0,,ham
Ghat Sayy,Tasyakania NF ngurangin harga skincare kan wkwk,2019-04-14T01:35:56Z,0,,ham
Irena Mulyadi,Aamiin,2019-04-13T19:36:16Z,0,,ham
dian mardani,MA'RUF AMIN jadi patung😂,2019-04-13T18:32:24Z,32,14,ham
Wintan kan,Afk,2019-04-14T07:08:42Z,0,,ham
Craftguee,"Itu masih di debat ya, bayangin kalo jadi cawapres beneran, pas rapat gimana tuh",2019-04-13T22:56:36Z,0,,ham
Hamzah Maulana Asshidiq,"Bocah ga diajarin sopan santun jadinya gini , miris generasi indonesia sekarang",2019-04-13T22:28:03Z,0,,ham
Fahry Liwe,dian mardani iya ma'aruf diem diem bae susah sinyal jadi afk deh😂😂,2019-04-13T21:58:55Z,0,,ham
ardi lelaki sejati,Afk njirrrr,2019-04-13T21:11:22Z,0,,ham
Myzi Asty,Sama brabowo juga ngumpet diketeknya bango,2019-04-13T20:33:05Z,0,,ham
Revan Praditya,@dian mardani susah sih ngomng ama bocah micin skrg..  Tau nya game...  Kalo masih minta duit ama emak mending diem,2019-04-13T19:27:33Z,0,,ham
EXTOREX ID,Afk tu sinyalnya lag,2019-04-13T19:22:00Z,2,,ham
dian mardani,cebong minggir ahhh😂,2019-04-13T19:18:20Z,1,,ham
Nafi Ramadhan,"Hahahaha,,kasihan co,jaringan hilang..",2019-04-13T19:11:51Z,1,,ham
Revan Praditya,Kalo ngomng yg sopan tongg..  Beliau sudah tua..  Lu masih bocahh!!  Seenggak nya kalo nyebut org yg lebih tua .. Jgn lgsung nama.. Tata krama lu pake tong!!,2019-04-13T18:57:49Z,4,,ham
Dedi Agustira,jringanya kurang bagus,2019-04-13T18:54:10Z,2,,ham
dian mardani,dampak main mobile esemka pake hp kentang😂,2019-04-13T18:51:19Z,2,,ham
Ammar No Limits,Wkwkwkwk dia AFK jirr,2019-04-13T18:46:25Z,3,,ham
beblak going,Mau seribu x kalian menghujat pak jokowi saya tetap pilih 01 pada tanggal 17 april 2019,2019-04-13T18:32:23Z,1,3,ham
beblak going,"Cuma otak terbalik dan yg slalu kluar malam yg suka menghujat pak.jokowi, saya tetap pilih 01 untuk bangsa indonesia lebih maju dan sejahteta",2019-04-14T13:51:03Z,0,,ham
Ahmad Jayadi,Jadilah pemuja wkwkwkwkk,2019-04-13T18:42:57Z,0,,ham
Rizki Al-Ansori,Ia karena kamu sudah gila wkwkwwkw,2019-04-13T18:39:55Z,0,,ham
Yedi Kuswanto,Sandiaga sosok pemimpin yg cerdas,2019-04-13T18:32:06Z,2,0,ham
Yuspika Ayu,kamus nya pakde bowo isinya kata2 bermakna negatif terus ya,2019-04-13T18:31:52Z,0,2,ham
Yuspika Ayu,"@Christina Lovica sista lihat poin bgus ini gak?
""...ini kesalahan presiden2 sebelumnya...""
lalu kamera menyorot masnya yg berjas biru dongker..",2019-04-13T18:40:55Z,0,,ham
Christina Lovica,Yuspika Ayu ngakak gaes,2019-04-13T18:34:03Z,1,,ham
Dedy Dziban,"PRABOWO-SANDI...,Cerdas....,Indonesia Menunggu Misi&Visi mu...,Saat nya Pembuktian Jadikan Indonesia Menjadi Lebih baik dan Menjadi yg Terbaik..,Amien...,PAS 02.Insya Allah..,Amanah...!!!",2019-04-13T18:31:36Z,3,0,ham
Simon Tumanggor,01 Jokowi 2 periode yess,2019-04-13T18:31:01Z,1,0,ham
fans one piece,Allahuakbar semoga ir.jokowi menang,2019-04-13T18:30:09Z,2,0,ham
bataxxgar 72gar,"Kalau masih maen maen Dengan isu agama ,tidak akan maju indonesia. Apapun kalian bilang.",2019-04-13T18:29:21Z,9,0,ham
soehartono priyanto,"Memang beda kelas pak jokowi lebih pengalaman dan mengerti masalah,  Bukan cuma omong doang hahaha. Salah Orba jaman mertua wowo indonesia menanggung hutang luar biasa, makanya jangan sampai kroni orba merebut kekuasaan lagi.",2019-04-13T18:28:57Z,1,0,ham
TAM'S VLOG,"Tanpa mengurangi rasa hormat guruku para ulama yg mendukung prabowo sandi. Jika Secara objective saya memilih PAS apa yg harus saya pegang dr pembicaraan mereka mulai debat 1 sampai 5 ? Yg mereka bicarakan tentang stop impor, stop ini itu mau ini mau itu. Kita salah jalan lah itulah CARA sistematisnya, detailnya jabarkan nya gimana ? Tolong dijelaskan... please jelaskan yakin kan SAYA agar saya bisa memilih kalian.... coba secara gamblang dan sistematis apa yg mau dilakukan oleh kalian ????? Jelaskan",2019-04-13T18:27:09Z,6,2,ham
howl,"Nah itu yg mau saya tanyakan sm pendukung2nya bowo, pak bowo slalu bilang stop impor, kekayaan dicuri, harga sembako mahal, dll. Yang dibawa pak bowo itukan cuma tujuan umum secara garis besar, tp program yang mau dibawa itu apa? gk ada",2019-04-13T23:21:51Z,0,,ham
andhika bayu,"Intinya prestasi jokowi-JK ataupun skrg ma'ruf, akan selalu dianggap sebagai kegagalan oleh kubu 02.

Terserah mau itu hoax, fitnah, nyinyir, hujat, dll.

Pokoknya ga peduli udah berbuat apa buat negara ini, asalkan saingan politik nya sekalipun sudah jungkir balik minimal sudah berjasa TIDAK KORUPSI tetep harus di diskreditkan dgn berbagai macam cara....",2019-04-13T22:37:26Z,0,,ham
Vena Wenur,"Pemain MOBA, PUBG dan game2 lainnya nasibnya gimana nih kalo 02 memimpin 😂 Mereka ga peduli kayanya, cuma peduli sama pangan pangan dan pangan aja",2019-04-13T18:26:49Z,1,0,ham
Ryo Julydzan,"Pak jokowi modus mulu huuu, no 02 semoga menang aminnnn",2019-04-13T18:26:16Z,13,5,ham
wedhe 17,Pede huuu,2019-04-14T02:23:41Z,0,,ham
Ryo Julydzan,Pokonya pak prabowo-sandi nanti pasti menang👍,2019-04-13T18:43:05Z,0,,ham
download shalawat,Pokoe Jokowi wae,2019-04-13T18:39:28Z,0,,ham
Ryo Julydzan,"Jokowi loba cungurr, ngarti teu sia?",2019-04-13T18:30:02Z,0,,ham
start chanel love,Wowo ngimpi muluk,2019-04-13T18:27:57Z,0,,ham
Lose Yourself,Kalo presiden nya jokowi dan wakilnya sandiaga mungkin top markotop☺️ hehehe,2019-04-13T18:26:13Z,24,16,ham
Lose Yourself,@Samuel Kurniawan wkwkwk yang satu bengong kaya pajangan yang satu ngalor ngidul,2019-04-14T03:18:43Z,0,,ham
S T,"Sandi sebenrnya banyak rekening di luar negri utk menghindari pajak, makanya jkwi gamau sm sandi. Cek aja di google",2019-04-14T03:02:17Z,2,,ham
yatim ya habibi,"@Park Chaeyoung ma'syaallah kali item aja dia nyerah APALGI negara. Bisa""indonesia bubar",2019-04-13T23:33:50Z,0,,ham
howl,"@Salsabila _ ngawur, kalo pak sandi pilih jokowi ya digaplok pak prabowo orang satu partai, apalagi prabowo ketum gerindra, kok milih partai lawan wkwkwkwkw",2019-04-13T23:13:30Z,0,,ham
Blue White,"@Salsabila _ saya merasa adil-adil saja tuh, gimana dong?",2019-04-13T22:58:16Z,0,,ham
Aulia Azzahra,Bener sepemikiran wkwk,2019-04-13T22:06:15Z,0,,ham
Park Chaeyoung,@Reeky Efriady pdip kntl,2019-04-13T21:39:46Z,0,,ham
Park Chaeyoung,@yatim ya habibi sandi belum 100% bisa menguasai negara  liat aja kalo sudah jadi wapres bakal amanah 100%,2019-04-13T21:39:30Z,0,,ham
Park Chaeyoung,@yatim ya habibi ihh sotoy ih,2019-04-13T21:38:42Z,0,,ham
meonx sanxone,"iya dong , bang sandi jelas maknyos",2019-04-13T21:31:15Z,0,,ham
Samuel Kurniawan,"Kalo kejadiannya begitu, debat ini gk bakal seru bro, timpang tindih yg sebelah nanti ngalor ngidul ama bengong doang 😆",2019-04-13T20:42:19Z,2,,ham
Reeky Efriady,"Kalo masih mgusung partai PDiP keknya kurang, harus pindah partai 😂",2019-04-13T20:40:52Z,4,,ham
Rizky Rock Steady,Au Juga Dahh,2019-04-13T20:11:15Z,0,,ham
yatim ya habibi,@Salsabila _ prett urus noh kali item sm  rumah dp 0 rupiah yg zonk. ada kue lapis ini ini rumah lapis😁😁.oke oce ngaco doang kyk sih sandi. Lu bisa di bego in. gw mah engga,2019-04-13T18:55:10Z,5,,ham
Salsabila _,"Sandi memilih yang terbaik untuk memimpin bangsa dan negara, Sandi ingin memperbaiki negeri menjadi lebih baik lagi, Sandi sudah cukup melihat ketidakadilan yang terjadi 4,5 th yang lalu, Sandi ingin perubahan menuju Indonesia Menang",2019-04-13T18:41:42Z,2,,ham
Rey Maw,"Sepemikiran, bakalan mantep pasti",2019-04-13T18:28:35Z,1,,ham
ricolla jadden,"Berilah hamba pemimpin yang adil, yang berkerja dengan ikhlas dan penuh amanah, tanpa ada sedikit rasa pamrih dalam hatinya demi memajukan Indonesia dan yang paling terpenting pemimpin tersebut memiliki iman dan cinta yang kuat kepada Mu ya Rabb...",2019-04-13T18:25:48Z,0,1,ham
ricolla jadden,Aamiin aamiin ya Rabbal Alamin...,2019-04-13T18:26:12Z,0,,ham
Bobi Ferdiansyah,"Negeri ini butuh pemimpin yang punya IQ tinggi dan berwawasan luas. 
Kalo pemimpin dipilih cuma gara2 dia merakyat, suka selfie, sayang sama keluarga, baca komik dan masih banyak lagi hal konyol lainnya.
Please coyy.. 
Ini bukan negara bahan bercandaan, ini negara besar, negara dengan penduduk ke-4 terbanyak di dunia.
Jadi kalo pemimpin dipilih cuma dengan alasan citranya, mending yg jadi presiden gua aja, toh nanti gua bisa milih menteri2 yang jelas lebih pintar dari gua.",2019-04-13T18:25:39Z,1,0,ham
ainah,paling enak skip saat jai bicara...,2019-04-13T18:25:28Z,0,0,ham
aina mardiah,pas d tnya soal esport prabowo udh lgsg kringeten tuh lgsg nyuruh sandi jwb.sandi smart syg hrus dmpingi wowo 🤣,2019-04-13T18:25:21Z,2,0,ham
Abdullah Azzam,Hoax lu jokowi (sebagai calon presiden). Bpjs aja ngutang apalagi kartu kartu fiktif. Anggarannya dri mana. Nutang lagi? Jijik gw.,2019-04-13T18:23:57Z,3,0,ham
Ahmadsaee 04,"Ada dalam al qur'an, perhatikan wanita wanita yg masuk politik mulut mereka banyak yg telah melampaui batas, inilah mereka yg akan menjadi penghuni NERAKA JAHANAM,tahanlah diri kalian wanita dunia boleh tapi saya mohon jangan lupakan AKHIRAT HAI WANITA DAN MANUSIA.",2019-04-13T18:23:11Z,1,0,ham
Masjid Miftahul Hikmat,Mari menangkan Prabowo Sandi,2019-04-13T18:23:00Z,2,0,ham
Can Can,Ketika memilih pemimpin liat lah yg pendukungnya apakah pendukungnya korupsi penista agama  dan juga lihatlah pemimpin yg mendukungnya itu para ulama atau habaib dan ini lah yg di anjurkan ulama mimilih pemimpin bukan pemimpin milih ulama,2019-04-13T18:22:51Z,0,0,ham
Ceppy Agus,"Bank EMOK merajalela di kampung2, 😅😅😅 bukannya menolong yang ada malah terlilit hutang.",2019-04-13T18:19:40Z,36,0,ham
Cuteness Overdose,"Pertanyaan e-sport, dijawab ekonomi masyarakat! hebat pak, Jangan2 ""Tetris"" pak prabowo gak ngerti juga 😂😂😂",2019-04-13T18:18:21Z,11,2,ham
Cuteness Overdose,"Yah bisa"" investor luar negeri, game"" tencent, moontoon dll di gusur ga bisa di maenin di indonesia 😂😂😂",2019-04-13T19:15:05Z,0,,ham
Syah Putra,Bisa bisa nda di dukung bakat anak milenial klo 02 naik wkwkw,2019-04-13T19:10:26Z,0,,ham
s h,"Esports cuma mobile legend doang ya?
Wahahahaha",2019-04-13T18:18:15Z,69,27,ham
Nanang Rozikin,"Itu mo disebutin pubg sm dota, tp dibalesnya tentang pangan gimna jdnya?",2019-04-14T08:21:37Z,0,,ham
Nadya Kavita,Contoh doang kali,2019-04-14T08:14:35Z,0,,ham
midnight's whispering,"@Apriyandi Sidiq .Begoan junjunganlo! Lo mau ngomong sok digital dan milenial ampe berbusa, rakyat juga cuma ketawa aja! Tuntasin kasus kemiskinan, anak2 busung lapat aja blum terbukti, mau sok2an melangkah ke dunia lain. Lo aja sono! Ga usah sok brpndidikan, kalo urusan mendasar aja blum terpenuhi, jngan mimpi ngomong digital2, pling yg nikmatin segelintir doang, di perkotaan.",2019-04-14T07:58:46Z,0,,ham
